id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1371817487902380040,1371781886486446090,2021-03-16 13:35:50 UTC,2021-03-16,13:35:50,+0000,388218649,a13x____,🟢⚪,,@silaserafim Βάλε και την ανακοίνωση από την πλατεία Ν Σμύρνης που τους επιτέθηκαν τριάντα άτομα #Νεα_Σμυρνη   https://t.co/f97BA3XcoP,el,[],['https://twitter.com/silaserafim/status/1371781886486446090'],[],0,4,21,['νεα_σμυρνη'],[],https://twitter.com/a13x____/status/1371817487902380040,False,https://twitter.com/silaserafim/status/1371781886486446090,0,,,,,,,,"[{'screen_name': 'silaserafim', 'name': 'silas serafim', 'id': '209996135'}]",,,,
1371816404517842946,1371816404517842946,2021-03-16 13:31:32 UTC,2021-03-16,13:31:32,+0000,1088823123972186112,sofia_tzani,Sofia Tzani,,Αναρωτιέται κανείς γιατί δεν καταγγέλλονται σεξ εγκλήματα; https://t.co/8Pgji4szVo #αστυνομικη_βια #Νεα_Σμυρνη @KostasVaxevanis @tvxs,el,"[{'screen_name': 'kostasvaxevanis', 'name': 'kostas.vaxevanis', 'id': '289527193'}, {'screen_name': 'tvxs', 'name': 'tv χωρίς σύνορα', 'id': '18834081'}]",['https://www.efsyn.gr/politiki/synenteyxeis/285714_moy-eipan-tha-biasoyme-mehri-kai-koytabi-soy'],[],0,0,0,"['αστυνομικη_βια', 'νεα_σμυρνη']",[],https://twitter.com/sofia_tzani/status/1371816404517842946,False,,0,,,,,,,,[],,,,
1371816185852010501,1371816185852010501,2021-03-16 13:30:40 UTC,2021-03-16,13:30:40,+0000,870607772,_urbanaki_,Urbanaki,,Τα ΜΑΤ σε τι χρώματα βγαίνουν;  #ΓΑΔΑ #ποναω #antireport #μμε_ξεφτιλες #αστυνομικη_βια #BoycottGreekMedia #αστυνομοκρατια #Νεα_Σμυρνη #τροχαιο_βουλη,el,[],[],[],1,0,3,"['γαδα', 'ποναω', 'antireport', 'μμε_ξεφτιλες', 'αστυνομικη_βια', 'boycottgreekmedia', 'αστυνομοκρατια', 'νεα_σμυρνη', 'τροχαιο_βουλη']",[],https://twitter.com/_urbanaki_/status/1371816185852010501,False,,0,,,,,,,,[],,,,
1371815274291290118,1371815274291290118,2021-03-16 13:27:03 UTC,2021-03-16,13:27:03,+0000,1331195624168026113,rhsz0siqe8rnv4v,Επιτροπή 23,,Πληθαίνουν οι καταγγελίες που μαρτυρούν την αστυνομική κτηνωδία στη Νέα Σμύρνη. Δείτε την ανακοίνωση ⬇️  https://t.co/r8z5iQ3yT2 #ποναω #Νεα_Σμυρνη #τροχαιοβουλη #ΝΔ_ξεφτιλες #ΝΔ_Χουντα #μητσοτακη_δολοφονε #αστυνομικη_βια  https://t.co/XopiwB8DMb,el,[],['https://epitropi-23.blogspot.com/?m=1'],['https://pbs.twimg.com/media/EwmquL8XIAEboU4.jpg'],0,3,5,"['ποναω', 'νεα_σμυρνη', 'τροχαιοβουλη', 'νδ_ξεφτιλες', 'νδ_χουντα', 'μητσοτακη_δολοφονε', 'αστυνομικη_βια']",[],https://twitter.com/RhSz0siQe8rNv4v/status/1371815274291290118,False,,1,https://pbs.twimg.com/media/EwmquL8XIAEboU4.jpg,,,,,,,[],,,,
1371814773516595200,1371814773516595200,2021-03-16 13:25:03 UTC,2021-03-16,13:25:03,+0000,1110833843110662145,leveqaros,Λεβεκ#,,"Ρούλη, ολόκληρη συνέντευξη και δεν είπες γιατί οι άλλοι είναι μέσα κι εσύ έξω ρε φίλε. #Νεα_Σμυρνη",el,[],[],[],2,7,30,['νεα_σμυρνη'],[],https://twitter.com/Leveqaros/status/1371814773516595200,False,https://twitter.com/DelgadoSero/status/1371772578096877568,0,,,,,,,,[],,,,
1371813764459331587,1371813764459331587,2021-03-16 13:21:03 UTC,2021-03-16,13:21:03,+0000,468865540,c_mandas,Costas Mandas,,Ύφασμα που ανέμιζε και νίκησε τη βαρύτητα... θαύμα! #Νεα_Σμυρνη #ποναω #αστυνομικη_βια #αστυνομοκρατια,el,[],[],[],1,0,0,"['νεα_σμυρνη', 'ποναω', 'αστυνομικη_βια', 'αστυνομοκρατια']",[],https://twitter.com/c_mandas/status/1371813764459331587,False,https://twitter.com/ThePressProject/status/1371796953642766336,0,,,,,,,,[],,,,
1371812760582029314,1371812760582029314,2021-03-16 13:17:03 UTC,2021-03-16,13:17:03,+0000,784014415070920704,giouverlious,Giouverlious,,"Το Σάββατο,20/03,12μμ,στη Πλ.Μερκούρη στα Άνω #πετραλωνα φωνάζουμε δυνατά ""ΕΞΩ ΟΙ ΜΠΑΤΣΟΙ ΑΠΟ ΤΙΣ ΓΕΙΤΟΝΙΕΣ ΚΑΙ ΤΙΣ ΖΩΕΣ ΜΑΣ""και πορευόμαστε ενάντια στη καταστολή. #antireport #askptk #ποναω #Νεα_Σμυρνη #μπατσοι_γουρουνια_δολοφονοι #ΝΔ_Χουντα #ACAB  https://t.co/rM9wp1xrWx  https://t.co/kE35eAyCTH",el,[],['http://askptk.espivblog.net'],['https://pbs.twimg.com/media/Ewmob1jWQAYKHmP.jpg'],0,7,6,"['πετραλωνα', 'antireport', 'askptk', 'ποναω', 'νεα_σμυρνη', 'μπατσοι_γουρουνια_δολοφονοι', 'νδ_χουντα', 'acab']",[],https://twitter.com/giouverlious/status/1371812760582029314,False,,1,https://pbs.twimg.com/media/Ewmob1jWQAYKHmP.jpg,,,,,,,[],,,,
1371811241887424520,1371811241887424520,2021-03-16 13:11:01 UTC,2021-03-16,13:11:01,+0000,3138292769,political_bank,politicalbank.gr,,Η Νέα Σμύρνη θα παραμείνει στην επικαιρότητα #Νεα_Σμυρνη #Καλογριτσας @nikospappas16 #ΝεαΣμυρνη #Προανακριτικη #CCC   https://t.co/t8rmumspqi  https://t.co/bWzyIlW09v,el,"[{'screen_name': 'nikospappas16', 'name': 'νίκος παππάς', 'id': '403331236'}]",['https://bit.ly/3cRtnQL'],['https://pbs.twimg.com/media/EwmnC2VXAAUX3SU.jpg'],0,0,0,"['νεα_σμυρνη', 'καλογριτσας', 'νεασμυρνη', 'προανακριτικη', 'ccc']",[],https://twitter.com/political_bank/status/1371811241887424520,False,,1,https://pbs.twimg.com/media/EwmnC2VXAAUX3SU.jpg,,,,,,,[],,,,
1371810980120965122,1371810980120965122,2021-03-16 13:09:59 UTC,2021-03-16,13:09:59,+0000,1363197428107776000,v67yfu4jzks4bjv,Αννα Παπαδοπουλου,,"Ερευνα της #ΕΛΑΣ για τον αστυνομικό με το όπλο στην #ΝεαΣμυρνη λέει οτι δεν κρατούσε όπλο,αλλά γάντια. θυμαστε που πιτσιρικια με τα χερια καναμε πουλια με τον ισκιο ,ή όπλο ή κουνέλι.ε αυτο εγινε ,μια σκια ειναι που ηταν πουλάκι αρχικά και στο τελος ηταν γαντι,που εκανε νιαου",el,[],[],[],0,1,1,"['ελας', 'νεασμυρνη']",[],https://twitter.com/V67YFu4jzkS4bJV/status/1371810980120965122,False,,0,,,,,,,,[],,,,
1371809174250741772,1371809174250741772,2021-03-16 13:02:48 UTC,2021-03-16,13:02:48,+0000,1304151571681497088,cynicalwinelove,Άριστος Lord Tyrion,,Το πιστόλι που έγινε γάντι και το βήμα που έγινε βλήμα #μμε_ξεφτιλες #ΝεαΣμυρνη #ΝΔ_ξεφτιλες #τι_ψηφισατε_ρε_μαλακες,el,[],[],[],0,0,2,"['μμε_ξεφτιλες', 'νεασμυρνη', 'νδ_ξεφτιλες', 'τι_ψηφισατε_ρε_μαλακες']",[],https://twitter.com/cynicalwinelove/status/1371809174250741772,False,https://twitter.com/tovimagr/status/1371732142774964224,0,,,,,,,,[],,,,
1371809172912754691,1371804794789171200,2021-03-16 13:02:48 UTC,2021-03-16,13:02:48,+0000,490893509,kroaths81,ο κροάτης,,@ftwxos_Mp_K Δηλαδή για να είμαστε ξεκάθαροι πληρώνουμε για αστυνομικούς ανθρώπους που δεν μπορούν να ξεχωρίσουν ένα περίστροφο από ένα ζευγάρι γάντια. #γαντια #Νεα_Σμυρνη,el,[],[],[],0,0,0,"['γαντια', 'νεα_σμυρνη']",[],https://twitter.com/kroaths81/status/1371809172912754691,False,,0,,,,,,,,"[{'screen_name': 'ftwxos_Mp_K', 'name': 'Φτωχός Μπ.Κ.', 'id': '484977787'}]",,,,
1371807827271036928,1371807827271036928,2021-03-16 12:57:27 UTC,2021-03-16,12:57:27,+0000,800081855928102912,witchbrewemily,incontinentia_buttocks,,#ειδικη_αδεια #τροχαιοβουλη #lockdown #γαδα #τροχαιοβουλη #Μπακογιαννη  #Κουφοντινας #Νεα_Σμυρνη #πανόρμου #μπατσοι_γουρουνια_δολοφονοι #Χρυσοχοιδης και άλλα πόσα... Ωραίο ποτ πουρί ε #ΝΔ_ξεφτιλες #ΝΔ_Χουντα,el,[],[],[],1,0,0,"['ειδικη_αδεια', 'τροχαιοβουλη', 'lockdown', 'γαδα', 'τροχαιοβουλη', 'μπακογιαννη', 'κουφοντινας', 'νεα_σμυρνη', 'πανόρμου', 'μπατσοι_γουρουνια_δολοφονοι', 'χρυσοχοιδης', 'νδ_ξεφτιλες', 'νδ_χουντα']",[],https://twitter.com/WitchbrewEmily/status/1371807827271036928,False,,0,,,,,,,,[],,,,
1371806522804670466,1371806522804670466,2021-03-16 12:52:16 UTC,2021-03-16,12:52:16,+0000,468865540,c_mandas,Costas Mandas,,"Ευγενείς ιππότες της στρογγυλής τραπεζης, ως knight riders...#αστυνομικη_βια #Νεα_Σμυρνη #αστυνομοκρατια",el,[],[],[],0,0,0,"['αστυνομικη_βια', 'νεα_σμυρνη', 'αστυνομοκρατια']",[],https://twitter.com/c_mandas/status/1371806522804670466,False,https://twitter.com/xstefanou/status/1371805713819897858,0,,,,,,,,[],,,,
1371806200225009667,1371806200225009667,2021-03-16 12:50:59 UTC,2021-03-16,12:50:59,+0000,306113154,dedalos_gl,Dedalos,,"ο @chrisochoidis άρχισε πάλι τις ΕΔΕ ξεπλύματος για τα επεισόδια βασανισμού, χρήσης εκρηκτικών υλών - μολοτοφ κι απόπειρα ανθρωποκτονίας, απειλη με όπλο κτλ  στην #Νεα_Σμυρνη ... Η δυναστεία μητσοτάκη συνεχίζει να προκαλεί τον κόσμο",el,"[{'screen_name': 'chrisochoidis', 'name': 'μιχάλης χρυσοχοΐδης', 'id': '18640311'}]",[],[],0,0,0,['νεα_σμυρνη'],[],https://twitter.com/dedalos_gl/status/1371806200225009667,False,,0,,,,,,,,[],,,,
1371805152630476804,1371805152630476804,2021-03-16 12:46:49 UTC,2021-03-16,12:46:49,+0000,1350124211268964353,thatsthed,Dimis It is,,"#Ικαρια #παιδεραστια #λιγναδης #Γεωργιαδης #Νεα_Σμυρνη #PoliceBrutality #τροχαιο_βουλη #ειδικη_αδεια #μμε_ξεφτιλες  η ατζέντα σκανδάλων από κυβέρνηση #Μητσοτακη δεν έχει τελειωμό. @neademokratia είστε πληγή της δημοκρατίας για τον τόπο, και μόνο ελάχιστοι πλέον εθελοτυφλούν",el,"[{'screen_name': 'neademokratia', 'name': 'νεα δημοκρατια', 'id': '36914138'}]",[],[],0,0,7,"['ικαρια', 'παιδεραστια', 'λιγναδης', 'γεωργιαδης', 'νεα_σμυρνη', 'policebrutality', 'τροχαιο_βουλη', 'ειδικη_αδεια', 'μμε_ξεφτιλες', 'μητσοτακη']",[],https://twitter.com/ThatstheD/status/1371805152630476804,False,,0,,,,,,,,[],,,,
1371804756964999170,1371804756964999170,2021-03-16 12:45:15 UTC,2021-03-16,12:45:15,+0000,1363926718474502152,thermossif,Θερμός Σίφουνας,,Είναι φανερό ότι κρατούσε νεροπιστολο γιατί είναι πολύ παιχνιδιαρης #τροχαιοβουλη #Νεα_Σμυρνη #ποναω #kolosogo #λιγναδης #ΝΔ_Χουντα  https://t.co/bPOrxdFSiy,el,[],[],['https://pbs.twimg.com/media/EwmhKAMXIAIJqly.jpg'],0,5,16,"['τροχαιοβουλη', 'νεα_σμυρνη', 'ποναω', 'kolosogo', 'λιγναδης', 'νδ_χουντα']",[],https://twitter.com/thermossif/status/1371804756964999170,False,,1,https://pbs.twimg.com/media/EwmhKAMXIAIJqly.jpg,,,,,,,[],,,,
1371804699876278279,1371802564061200387,2021-03-16 12:45:02 UTC,2021-03-16,12:45:02,+0000,1348631802425077760,problem23281634,Problem_child,,"@axiologitis Μετά το περιστατικό στο Α.Τ. Ομόνοιας με το αλληλοχαστουκισμα των Πακιστανών και την #Νεα_Σμυρνη όπου δειρανε μπροστά στις κάμερες, σε αυτή την περίπτωση που δεν υπάρχει βίντεο πιστεύουμε σαφώς την αστυνομία. Όταν μάλιστα τα φρονήματα του καταγγέλοντα είναι ύποπτα, περισσότερο.",el,[],[],[],0,0,0,['νεα_σμυρνη'],[],https://twitter.com/Problem23281634/status/1371804699876278279,False,,0,,,,,,,,[],,,,
1371804614668980237,1371513443782643712,2021-03-16 12:44:41 UTC,2021-03-16,12:44:41,+0000,1339637488319688713,argyrobagiati,Argyro Pearlen,,"@Tou_Dhmosiou Η #ΝΔ_συγκαλυψη Δεν έχει απαγορεύσει τις πορείες για να μπορεί ο κάθε ακροδεξιός φασίστας να διαμαρτύρεται,όπως εσύ.Για τα βαφτίσια του Άδωνη που δεν υπάρχει κανένας νόμος,κανένα ΦΕΚ ή παραθυρακια, το έκανες γαργάρα? Το #τροχαιοβουλη ? Την #Νεα_Σμυρνη ?  ή φταει η αριστερά παλι?",el,[],[],[],0,1,4,"['νδ_συγκαλυψη', 'τροχαιοβουλη', 'νεα_σμυρνη']",[],https://twitter.com/ArgyroBagiati/status/1371804614668980237,False,,0,,,,,,,,"[{'screen_name': 'Tou_Dhmosiou', 'name': 'Δημόσιος Υπάλληλος', 'id': '1589250782'}]",,,,
1371804134240833536,1371804134240833536,2021-03-16 12:42:47 UTC,2021-03-16,12:42:47,+0000,539442824,phoinikakis,phoinikakis,,Εδώ βλέπετε αστυνομικό στη #ΝεαΣμυρνη να σημαδεύει με τα γάντια του και όχι το όπλο του. Αυτό συμπέρανε επίσημα η Αστυνομία.  #ΝΔ_Χουντα #μητσοτακη_δολοφονε  https://t.co/JEshikukPG,el,[],[],['https://pbs.twimg.com/media/EwmglvEW8AIe-oo.jpg'],0,0,2,"['νεασμυρνη', 'νδ_χουντα', 'μητσοτακη_δολοφονε']",[],https://twitter.com/phoinikakis/status/1371804134240833536,False,,1,https://pbs.twimg.com/media/EwmglvEW8AIe-oo.jpg,,,,,,,[],,,,
1371803220838916102,1371803220838916102,2021-03-16 12:39:09 UTC,2021-03-16,12:39:09,+0000,3534926482,savvaspapaioan1,Savvas Papaioannou,,Δεν τα λέω εγώ εισαγγελέας τα λέει για το αν ασκηθεί Αστυνομική βία #ΝΔ #Νεα_Σμυρνη #Χρυσοχοιδης   https://t.co/6990r2Wido,el,[],['https://capnews.me/%CE%B5%CE%B9%CF%83%CE%B1%CE%B3%CE%B3%CE%B5%CE%BB%CE%AD%CE%B1%CF%82%CF%84%CE%B9-%CF%80%CF%81%CE%AD%CF%80%CE%B5%CE%B9-%CE%BD%CE%B1-%CE%BA%CE%AC%CE%BD%CE%B5%CE%B9%CF%82-%CF%8C%CF%84%CE%B1%CE%BD-%CE%BF/'],[],0,2,2,"['νδ', 'νεα_σμυρνη', 'χρυσοχοιδης']",[],https://twitter.com/SavvasPapaioan1/status/1371803220838916102,False,,0,,,,,,,,[],,,,
1371802488567910400,1371802488567910400,2021-03-16 12:36:14 UTC,2021-03-16,12:36:14,+0000,255938834,rom_leola,LeoLa,,"Να ρωτήσω που βρίσκεται αυτή τη στιγμή ο 30χρονος, κύριος κατηγορούμενος, αυτός που έριξε κάτω τον μπάτσο στη #ΝεαΣμυρνη?",el,[],[],[],0,0,1,['νεασμυρνη'],[],https://twitter.com/Rom_LeoLa/status/1371802488567910400,False,,0,,,,,,,,[],,,,
1371801462410448900,1371801462410448900,2021-03-16 12:32:10 UTC,2021-03-16,12:32:10,+0000,51778090,o_mageiras,O Μάγειρας® 2.1,,Αχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχαχα. Το πουλί του είναι να γράφατε πιο πολύ θα σας πιστεύα αχαχαχαχαχαχαχαχαχαχαχαχα  #boycottGreekMedia #ΝεαΣμυρνη #Ξηλώστε_τους_ΔΡΑΣΗ #κυβερνηση_καρναβαλι,el,[],[],[],0,0,2,"['boycottgreekmedia', 'νεασμυρνη', 'ξηλώστε_τους_δραση', 'κυβερνηση_καρναβαλι']",[],https://twitter.com/O_Mageiras/status/1371801462410448900,False,https://twitter.com/tovimagr/status/1371732142774964224,0,,,,,,,,[],,,,
1371798301155164165,1371798301155164165,2021-03-16 12:19:36 UTC,2021-03-16,12:19:36,+0000,1346332028321615872,i_moisiodax,Ιώσηπος Μοισιόδακας,,"Μερικες φορες, εκει που καθομαι στον καναπε μου και χαζευω το λοφο, σκεφτομαι οτι ο Κυρτσος ειναι ευρωβουλευτης και καπως νιωθω πιο ησυχος, πιο μη-αγανακτισμενος #συγχαρητηρια_για_την_εκπομπη_σας #βασανιστήρια_ΓΑΔΑ #Νεα_Σμυρνη",el,[],[],[],0,0,0,"['συγχαρητηρια_για_την_εκπομπη_σας', 'βασανιστήρια_γαδα', 'νεα_σμυρνη']",[],https://twitter.com/i_moisiodax/status/1371798301155164165,False,https://twitter.com/GiorgosKyrtsos/status/1371791513139740678,0,,,,,,,,[],,,,
1371798259266641924,1371798259266641924,2021-03-16 12:19:26 UTC,2021-03-16,12:19:26,+0000,3399424287,lunaroverdrive,✙ 🇺🇦 Starbuck💫,,"Τρεις γκλοπιες την ημερα,  τη δημοκρατια κανουν περα!  #απλυταριο #ποναω #Δειρε_με_ρε #ΝΔ_θελατε #Νεα_Σμυρνη  https://t.co/3ltTROWtZD",el,[],[],['https://pbs.twimg.com/media/EwmbPnbXMAQ2Xug.jpg'],0,0,0,"['απλυταριο', 'ποναω', 'δειρε_με_ρε', 'νδ_θελατε', 'νεα_σμυρνη']",[],https://twitter.com/lunaroverdrive/status/1371798259266641924,False,,1,https://pbs.twimg.com/media/EwmbPnbXMAQ2Xug.jpg,,,,,,,[],,,,
1371798137438924804,1371798137438924804,2021-03-16 12:18:57 UTC,2021-03-16,12:18:57,+0000,3956052323,00fatamorgana,𝔽𝕒𝕥𝕒 𝕄𝕠𝕣𝕘𝕒𝕟𝕒,,"Ακόμα και αν τιμωρηθούν παραδειγματικά οι εμπλεκόμενοι αστυνομικοί στα τελευταία περιστατικά, πιστεύει πραγματικά κανείς ότι θα αλλάξει η νοοτροπία ""μπάτσου"" που έχει μερίδα της ΕΛ. ΑΣ ???  #αστυνομικη_βια #ποναω #ΝεαΣμυρνη #Νεα_Σμυρνη  #Νταβούρας #απλυταριο #ΓΑΔΑ #ΜΑΤ",el,[],[],[],0,1,4,"['αστυνομικη_βια', 'ποναω', 'νεασμυρνη', 'νεα_σμυρνη', 'νταβούρας', 'απλυταριο', 'γαδα', 'ματ']",[],https://twitter.com/00fatamorgana/status/1371798137438924804,False,,0,,,,,,,,[],,,,
1371797492396867590,1371792823905873928,2021-03-16 12:16:23 UTC,2021-03-16,12:16:23,+0000,1370764456981106691,christosgrigor,μπήκαν τα γίδια στο μαντρί..,,@theFAQgr #Χρυσοχοιδης #ΝεαΣμυρνη  τελικά στην δημοκρατία ποιος ελέγχει κατηγορίες για #βασανισμους και #αστυνομικη_βια οταν τα συμβάντα επαλαμβανονται ; Μα φυσικά οι αλλοι πυλώνες του συστήματος: Ανεξάρτητες επιτροπές της Βουλής και ο Δημόσιος Κατήγορος!,el,[],[],[],0,0,0,"['χρυσοχοιδης', 'νεασμυρνη', 'βασανισμους', 'αστυνομικη_βια']",[],https://twitter.com/ChristosGrigor/status/1371797492396867590,False,,0,,,,,,,,"[{'screen_name': 'theFAQgr', 'name': 'theFAQ.gr', 'id': '4843380557'}]",,,,
1371795599536820226,1371795599536820226,2021-03-16 12:08:52 UTC,2021-03-16,12:08:52,+0000,21602842,constantnos,ConstantinosAlexacos,,"Ασκούσαν κριτική στη Δικαιοσύνη: ""εμείς τους πιάνουμε και εσείς τους αφήνετε - δεν τιμωρείται κανείς!"" Το επιτελικό Μητοστάκη-Χρυσοχοΐδη το έλυσαν κι αυτό: τώρα οι αστυνομικοί κ πιάνουν κ τιμωρούν, χωρίς δίκη. Δογμα αποτροπής και στους δρόμους. #ΝέαΣμύρνη  https://t.co/GEANvGLgxJ",el,[],['https://tvxs.gr/news/ellada/kataggelies-gia-basanistiria-sti-gada'],[],1,1,3,['νέασμύρνη'],[],https://twitter.com/constantnos/status/1371795599536820226,False,,0,,,,,,,,[],,,,
1371794352826167296,1371794352826167296,2021-03-16 12:03:55 UTC,2021-03-16,12:03:55,+0000,396227975,stevesaiko,Steve Sai,,Ήρεμα λίγο...δεν σας προλαβαίνουμε....κάθε μέρα κ  ένα σκάνδαλο !! Αυτό δεν είναι κυβέρνηση !!  Τσίρκο και καρναβάλι μαζί !! #κυβερνηση_καρναβαλι #κυβερνηση_τσιρκο #ειδικη_αδεια #λιγνάδης #ΝεαΣμυρνη #μενδωνη_παραιτησου #ΝΔ_απατεωνες #ΝΔ_συγκαλυψη,el,[],[],[],0,1,15,"['κυβερνηση_καρναβαλι', 'κυβερνηση_τσιρκο', 'ειδικη_αδεια', 'λιγνάδης', 'νεασμυρνη', 'μενδωνη_παραιτησου', 'νδ_απατεωνες', 'νδ_συγκαλυψη']",[],https://twitter.com/SteveSaiko/status/1371794352826167296,False,,0,,,,,,,,[],,,,
1371794259368673284,1371794259368673284,2021-03-16 12:03:32 UTC,2021-03-16,12:03:32,+0000,135274406,electricgr,Υ@κινθος,,#kolosogo #τροχαιοβουλη #ΝεαΣμυρνη,qht,[],[],[],0,0,0,"['kolosogo', 'τροχαιοβουλη', 'νεασμυρνη']",[],https://twitter.com/electricgr/status/1371794259368673284,False,https://twitter.com/EFSYNTAKTON/status/1371695550815420416,0,,,,,,,,[],,,,
1371794236354482178,1371794236354482178,2021-03-16 12:03:27 UTC,2021-03-16,12:03:27,+0000,720702915183316992,aggelikime25,Αγγελική...🇬🇷🇬🇷🇬🇷,,#ΝεαΣμυρνη #antireport #ΓΑΔΑ  https://t.co/6XwgHyJkrG,qme,[],[],['https://pbs.twimg.com/tweet_video_thumb/EwmXlPiWQAEDY7o.jpg'],0,0,7,"['νεασμυρνη', 'antireport', 'γαδα']",[],https://twitter.com/aggelikiME25/status/1371794236354482178,False,https://twitter.com/EFSYNTAKTON/status/1371781894413635586,1,https://pbs.twimg.com/tweet_video_thumb/EwmXlPiWQAEDY7o.jpg,,,,,,,[],,,,
1371793619850498048,1371793619850498048,2021-03-16 12:01:00 UTC,2021-03-16,12:01:00,+0000,710516791341096960,steftatsios,Stefanos Tatsios,,"Πάνω κάτω τα ίδια περιέγραφε και στους ""Ανθρωποφυλακες"" ο Περικλής Κοροβέσης. #ΝεαΣμυρνη #μπατσοι_γουρουνια_δολοφονοι",el,[],[],[],0,0,0,"['νεασμυρνη', 'μπατσοι_γουρουνια_δολοφονοι']",[],https://twitter.com/StefTatsios/status/1371793619850498048,False,https://twitter.com/AvgiOnline/status/1371761156080209920,0,,,,,,,,[],,,,
1371793283605786630,1371792590295683074,2021-03-16 11:59:40 UTC,2021-03-16,11:59:40,+0000,255938834,rom_leola,LeoLa,,2012 - Βασανισμός στη ΓΑΔΑ συντρόφων μετά την 2η αντιφασιστική μοτοπορεία και κάλυψη της υπόθεσης από τα ΜΜΕ της αριστεράς. 2021 - Απαγωγή και βασανισμός συντρόφων στη ΓΑΔΑ μετά τα γεγονότα στη #ΝεαΣμυρνη και πάλι κάλυψη της υπόθεσης από τα ΜΜΕ της αριστεράς.,el,[],[],[],1,1,2,['νεασμυρνη'],[],https://twitter.com/Rom_LeoLa/status/1371793283605786630,False,,0,,,,,,,,[],,,,
1371792934778077187,1371792934778077187,2021-03-16 11:58:16 UTC,2021-03-16,11:58:16,+0000,1364280938566463492,black_the_bird,black.bird,,"Όπως δεν ξεχάσαμε το #Λιγναδης με το #ΝεαΣμυρνη , και το #ΝεαΣμυρνη με το #τροχαιοβουλη έτσι δεν θα ξεχάσουμε και το #τροχαιοβουλη με το #ειδικη_αδεια . Συνεχίστε εκεί στην #ΝΔ καλά το πάτε...",el,[],[],[],0,5,19,"['λιγναδης', 'νεασμυρνη', 'νεασμυρνη', 'τροχαιοβουλη', 'τροχαιοβουλη', 'ειδικη_αδεια', 'νδ']",[],https://twitter.com/black_the_bird/status/1371792934778077187,False,,0,,,,,,,,[],,,,
1371792697632169987,1371792697632169987,2021-03-16 11:57:20 UTC,2021-03-16,11:57:20,+0000,1369776309069561858,neosgortsos,Δημοκρατία σε Επισύνδεση,,Για τρεις γκλο-πιές για  να ξεχάσεις τις βλακείες που αραδιάζεις. #ΝεαΣμυρνη #ΓΑΔΑ #αστυνομικη_βια #ΝΔ_θελατε,el,[],[],[],0,0,1,"['νεασμυρνη', 'γαδα', 'αστυνομικη_βια', 'νδ_θελατε']",[],https://twitter.com/NeosGortsos/status/1371792697632169987,False,https://twitter.com/oPoligrafos/status/1371753349121458176,0,,,,,,,,[],,,,
1371792590295683074,1371792590295683074,2021-03-16 11:56:54 UTC,2021-03-16,11:56:54,+0000,255938834,rom_leola,LeoLa,,Τι ζούμε? Ξαναρχίζουμε από το 2011 συμπυκνωμένα... 2011 - Δημιουργία «Πλ. Συντάγματος» 2021 - Καλέσματα για «πλατεία σε κάθε γειτονιά» -ασχέτως με αν ο κόσμος κατέβηκε λόγω των γεγονότων στη #ΝεαΣμυρνη-,el,[],[],[],1,0,2,['νεασμυρνη'],[],https://twitter.com/Rom_LeoLa/status/1371792590295683074,False,,0,,,,,,,,[],,,,
1371791781323505664,1371791781323505664,2021-03-16 11:53:41 UTC,2021-03-16,11:53:41,+0000,729463152,billbarrett89,bill barrett,,Σπάει κόκαλα η σάτιρα του Αρκα!!! Δείτε πως ο γνωστός γελοιο(ς) γραφος σχολίασε την επικαιρότητα #Λιγναδης #ΝεαΣμυρνη #αστυνομικη_βια #τροχαιο_βουλη #Αδωνις,el,[],[],[],2,4,15,"['λιγναδης', 'νεασμυρνη', 'αστυνομικη_βια', 'τροχαιο_βουλη', 'αδωνις']",[],https://twitter.com/billbarrett89/status/1371791781323505664,False,https://twitter.com/mali1811/status/1371382687198543872,0,,,,,,,,[],,,,
1371791771194159105,1371791771194159105,2021-03-16 11:53:39 UTC,2021-03-16,11:53:39,+0000,1201786297456693248,fainarom_parody,Φαιναρέτη Ρωμανού,,"Ε, αυτό πια πάει πολύ! ΑΠΟΚΛΕΙΕΤΑΙ! Δεν έχουν ξαναδώσει δικαιώματα τα όργανα της πατρίδος μου! #AstraZeneca #ειδικη_αδεια #ΝεαΣμυρνη #νεα_σμύρνη #κυβερνηση_συμμορια  https://t.co/mGVb90A8DO",el,[],[],['https://pbs.twimg.com/media/EwmU_UrW8AYiu0d.png'],0,19,53,"['astrazeneca', 'ειδικη_αδεια', 'νεασμυρνη', 'νεα_σμύρνη', 'κυβερνηση_συμμορια']",[],https://twitter.com/FainaRom_parody/status/1371791771194159105,False,,1,https://pbs.twimg.com/media/EwmU_UrW8AYiu0d.png,,,,,,,[],,,,
